filename,image_path,latitude,longitude,heading,camera_point,index_right,property_id,FULLADDR,parcel_geom,parcel_centroid_proj,parcel_rep_pt_proj,distance_boundary_ft,distance_centroid_ft,bearing_to_parcel_deg,angle_diff_deg,match_score,camera_point_wkt,parcel_geom_wkt,parcel_centroid_proj_wkt,parcel_rep_pt_proj_wkt,geometry_wkt
Run 17_Camera 4 360_83_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 17_Camera 4 360_83_1.jpg,39.296303888888886,-76.64927666666668,357.1491915,POINT (1411591.658985966 593693.823858949),5061,0094 011,2000 HARLEM AVE,"POLYGON ((1411588.4716555537 593731.2428051145, 1411602.2014503207 593731.8633495677, 1411598.1817356586 593808.7027891125, 1411584.4417009032 593808.0827566654, 1411584.7012850663 593803.0825636397, 1411588.4716555537 593731.2428051145))",POINT (1411593.3231534266 593769.9787189058),POINT (1411593.4543925843 593767.4729566037),37.52469623446901,76.17304082403582,1.3964713022979822,4.24727980229801,41.77197603676702,POINT (1411591.658986 593693.823859),"POLYGON ((1411588.471656 593731.242805, 1411602.20145 593731.86335, 1411598.181736 593808.702789, 1411584.441701 593808.082757, 1411584.701285 593803.082564, 1411588.471656 593731.242805))",POINT (1411593.323153 593769.978719),POINT (1411593.454393 593767.472957),"POLYGON ((1411591.658986 593693.823859, 1411530.926771 593808.765575, 1411640.671534 593814.230545, 1411591.658986 593693.823859))"
Run 18_Camera 4 360_105_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_105_3.jpg,39.3099725,-76.64494555555557,175.3608788,POINT (1412798.0385705992 598677.0992533466),281,0005 020,1681 W NORTH AVE,"POLYGON ((1412838.8915060244 598547.2438153245, 1412834.1616471615 598627.0938154605, 1412818.4217399908 598626.1235748727, 1412822.4312147088 598546.2233987071, 1412838.8915060244 598547.2438153245))",POINT (1412828.492732555 598586.3731899825),POINT (1412828.4780934576 598586.6836950986),54.89984872762459,95.70096422694827,161.39355335411034,13.967325445889657,68.86717417351424,POINT (1412798.038571 598677.099253),"POLYGON ((1412838.891506 598547.243815, 1412834.161647 598627.093815, 1412818.42174 598626.123575, 1412822.431215 598546.223399, 1412838.891506 598547.243815))",POINT (1412828.492733 598586.37319),POINT (1412828.478093 598586.683695),"POLYGON ((1412798.038571 598677.099253, 1412862.328177 598564.108783, 1412752.807411 598555.221683, 1412798.038571 598677.099253))"
Run 18_Camera 4 360_10_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_10_1.jpg,39.30737166666666,-76.59754944444444,174.7654195,POINT (1426213.1364390436 597785.436313176),37708,1137 042,1415 N CAROLINE ST,"POLYGON ((1426170.6144256736 597535.6839925209, 1426167.1041513674 597602.4339580379, 1426231.994532437 597606.0338323183, 1426236.9942134493 597606.3138964996, 1426236.734629268 597611.3140894946, 1426229.2445763377 597753.6137663015, 1426079.4743061566 597745.3040010253, 1426090.734217577 597531.2439256979, 1426170.6144256736 597535.6839925209))",POINT (1426152.5282585584 597654.5967800852),POINT (1426158.1033245362 597678.30904526),32.666040180766814,144.1954748288622,207.19034305965883,32.42492355965882,65.09096374042564,POINT (1426213.136439 597785.436313),"POLYGON ((1426170.614426 597535.683993, 1426167.104151 597602.433958, 1426231.994532 597606.033832, 1426236.994213 597606.313896, 1426236.734629 597611.314089, 1426229.244576 597753.613766, 1426079.474306 597745.304001, 1426090.734218 597531.243926, 1426170.614426 597535.683993))",POINT (1426152.528259 597654.59678),POINT (1426158.103325 597678.309045),"POLYGON ((1426213.136439 597785.436313, 1426278.596832 597673.120077, 1426169.17434 597663.095258, 1426213.136439 597785.436313))"
Run 18_Camera 4 360_110_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_110_1.jpg,39.30996444444444,-76.64512277777779,175.2885275,POINT (1412747.9041781127 598673.9701734381),237,0004 035,1701 W NORTH AVE,"POLYGON ((1412739.7918361553 598621.4638600481, 1412741.0718382285 598545.5137646224, 1412741.2617903692 598541.4039397851, 1412756.6914254862 598542.2338923217, 1412756.5117133528 598545.5839090043, 1412756.4118732905 598547.5837814191, 1412752.4715187117 598622.3736845347, 1412739.7918361553 598621.4638600481))",POINT (1412747.5766132043 598580.5219502696),POINT (1412747.4400286686 598584.5238207337),51.79105880891166,93.44879727486209,180.29731302298416,5.008785522984169,56.79984433189583,POINT (1412747.904178 598673.970173),"POLYGON ((1412739.791836 598621.46386, 1412741.071838 598545.513765, 1412741.26179 598541.40394, 1412756.691425 598542.233892, 1412756.511713 598545.583909, 1412756.411873 598547.583781, 1412752.471519 598622.373685, 1412739.791836 598621.46386))",POINT (1412747.576613 598580.52195),POINT (1412747.440029 598584.523821),"POLYGON ((1412747.904178 598673.970173, 1412812.336414 598561.060976, 1412702.826958 598552.035584, 1412747.904178 598673.970173))"
Run 18_Camera 4 360_110_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_110_3.jpg,39.30996444444444,-76.64512277777779,175.2885275,POINT (1412747.9041781127 598673.9701734381),237,0004 035,1701 W NORTH AVE,"POLYGON ((1412739.7918361553 598621.4638600481, 1412741.0718382285 598545.5137646224, 1412741.2617903692 598541.4039397851, 1412756.6914254862 598542.2338923217, 1412756.5117133528 598545.5839090043, 1412756.4118732905 598547.5837814191, 1412752.4715187117 598622.3736845347, 1412739.7918361553 598621.4638600481))",POINT (1412747.5766132043 598580.5219502696),POINT (1412747.4400286686 598584.5238207337),51.79105880891166,93.44879727486209,180.29731302298416,5.008785522984169,56.79984433189583,POINT (1412747.904178 598673.970173),"POLYGON ((1412739.791836 598621.46386, 1412741.071838 598545.513765, 1412741.26179 598541.40394, 1412756.691425 598542.233892, 1412756.511713 598545.583909, 1412756.411873 598547.583781, 1412752.471519 598622.373685, 1412739.791836 598621.46386))",POINT (1412747.576613 598580.52195),POINT (1412747.440029 598584.523821),"POLYGON ((1412747.904178 598673.970173, 1412812.336414 598561.060976, 1412702.826958 598552.035584, 1412747.904178 598673.970173))"
Run 18_Camera 4 360_116_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_116_3.jpg,39.309953888888884,-76.64533527777779,174.8085404,POINT (1412687.7913085162 598669.891827318),233,0004 031,1709 W NORTH AVE,"POLYGON ((1412700.461526145 598539.2038743563, 1412700.1215579351 598545.3442916053, 1412700.0114778592 598547.3436520217, 1412696.2518594542 598616.3438579587, 1412696.1515073813 598618.3437303628, 1412682.171856572 598617.3540338386, 1412682.2814246432 598615.3439214305, 1412686.111699049 598547.2837476678, 1412686.2217791195 598545.283875267, 1412686.6518593666 598538.4640338777, 1412700.461526145 598539.2038743563))",POINT (1412691.3442902262 598578.4116182288),POINT (1412691.176893331 598581.3437867261),52.00978776840115,91.5491798654795,177.81039446983408,3.0018540698340814,55.01164183823523,POINT (1412687.791309 598669.891827),"POLYGON ((1412700.461526 598539.203874, 1412700.121558 598545.344292, 1412700.011478 598547.343652, 1412696.251859 598616.343858, 1412696.151507 598618.34373, 1412682.171857 598617.354034, 1412682.281425 598615.343921, 1412686.111699 598547.283748, 1412686.221779 598545.283875, 1412686.651859 598538.464034, 1412700.461526 598539.203874))",POINT (1412691.34429 598578.411618),POINT (1412691.176893 598581.343787),"POLYGON ((1412687.791309 598669.891827, 1412753.167153 598557.526357, 1412643.737147 598547.583893, 1412687.791309 598669.891827))"
Run 18_Camera 4 360_117_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_117_1.jpg,39.30995194444444,-76.64537055555556,174.8037806,POINT (1412677.8120563822 598669.1448188381),233,0004 031,1709 W NORTH AVE,"POLYGON ((1412700.461526145 598539.2038743563, 1412700.1215579351 598545.3442916053, 1412700.0114778592 598547.3436520217, 1412696.2518594542 598616.3438579587, 1412696.1515073813 598618.3437303628, 1412682.171856572 598617.3540338386, 1412682.2814246432 598615.3439214305, 1412686.111699049 598547.2837476678, 1412686.2217791195 598545.283875267, 1412686.6518593666 598538.4640338777, 1412700.461526145 598539.2038743563))",POINT (1412691.3442902262 598578.4116182288),POINT (1412691.176893331 598581.3437867261),51.97396721973757,91.73677041199846,171.34502802137666,3.458752578623347,55.432719798360914,POINT (1412677.812056 598669.144819),"POLYGON ((1412700.461526 598539.203874, 1412700.121558 598545.344292, 1412700.011478 598547.343652, 1412696.251859 598616.343858, 1412696.151507 598618.34373, 1412682.171857 598617.354034, 1412682.281425 598615.343921, 1412686.111699 598547.283748, 1412686.221779 598545.283875, 1412686.651859 598538.464034, 1412700.461526 598539.203874))",POINT (1412691.34429 598578.411618),POINT (1412691.176893 598581.343787),"POLYGON ((1412677.812056 598669.144819, 1412743.197236 598556.78478, 1412633.768056 598546.833225, 1412677.812056 598669.144819))"
Run 18_Camera 4 360_124_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_124_3.jpg,39.30993944444444,-76.64561722222223,175.3102696,POINT (1412608.0343030675 598664.3208749421),228,0004 026,1719 W NORTH AVE,"POLYGON ((1412630.3216080195 598535.43401593, 1412629.6513996455 598545.0437458749, 1412629.5418315772 598547.0441302729, 1412625.9414452694 598613.3235676602, 1412611.2117143127 598612.2739671161, 1412611.3217943856 598610.2735827, 1412614.951364629 598546.9837138985, 1412615.0716847025 598544.9838414958, 1412615.6118450628 598534.633759398, 1412630.3216080195 598535.43401593))",POINT (1412620.7482264922 598573.9897512759),POINT (1412620.4796625702 598578.6588564864),52.1411132649493,91.22146541060337,171.7336510627465,3.576618537253495,55.71773180220279,POINT (1412608.034303 598664.320875),"POLYGON ((1412630.321608 598535.434016, 1412629.6514 598545.043746, 1412629.541832 598547.04413, 1412625.941445 598613.323568, 1412611.211714 598612.273967, 1412611.321794 598610.273583, 1412614.951365 598546.983714, 1412615.071685 598544.983841, 1412615.611845 598534.633759, 1412630.321608 598535.434016))",POINT (1412620.748226 598573.989751),POINT (1412620.479663 598578.658856),"POLYGON ((1412608.034303 598664.320875, 1412672.423689 598551.387235, 1412562.910815 598542.403399, 1412608.034303 598664.320875))"
Run 18_Camera 4 360_134_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_134_3.jpg,39.30992416666666,-76.64596694444445,174.9762491,POINT (1412509.100410693 598658.3722587507),222,0004 020,1731 W NORTH AVE,"POLYGON ((1412524.29150672 598527.0535956784, 1412523.4016501245 598544.5936952435, 1412523.2710900423 598546.5935676387, 1412519.4623198395 598606.3839157083, 1412519.3317597725 598608.3837881156, 1412504.9117888785 598607.2840115499, 1412505.0418369435 598605.283115136, 1412509.0518232065 598544.5337908791, 1412510.261679891 598526.2144271692, 1412524.29150672 598527.0535956784))",POINT (1412514.737509606 598567.3827376292),POINT (1412514.1903075161 598575.9383413873),50.62177751506979,91.16397225917306,176.46674752956744,1.4904984295674524,52.11227594463724,POINT (1412509.100411 598658.372259),"POLYGON ((1412524.291507 598527.053596, 1412523.40165 598544.593695, 1412523.27109 598546.593568, 1412519.46232 598606.383916, 1412519.33176 598608.383788, 1412504.911789 598607.284012, 1412505.041837 598605.283115, 1412509.051823 598544.533791, 1412510.26168 598526.214427, 1412524.291507 598527.053596))",POINT (1412514.73751 598567.382738),POINT (1412514.190308 598575.938341),"POLYGON ((1412509.100411 598658.372259, 1412574.147074 598545.81591, 1412464.688435 598536.193797, 1412509.100411 598658.372259))"
Run 18_Camera 4 360_137_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_137_3.jpg,39.30991861111111,-76.64607222222223,174.9455575,POINT (1412479.3194292607 598656.2332370544),220,0004 018,1735 W NORTH AVE,"POLYGON ((1412496.2815170772 598525.3839626651, 1412495.0214843708 598544.473886527, 1412494.8714682993 598546.4737589363, 1412490.481578033 598604.1638825705, 1412490.3315619365 598606.1637549839, 1412475.9914630617 598605.0639784072, 1412476.101543135 598603.0635940102, 1412479.691689254 598544.4037421546, 1412480.9015459828 598524.4736261227, 1412496.2815170772 598525.3839626651))",POINT (1412485.948976882 598564.7848334808),POINT (1412485.275828409 598574.7686764733),50.76495509204829,91.68839303763008,175.8181776624898,0.8726201624897953,51.637575254538085,POINT (1412479.319429 598656.233237),"POLYGON ((1412496.281517 598525.383963, 1412495.021484 598544.473887, 1412494.871468 598546.473759, 1412490.481578 598604.163883, 1412490.331562 598606.163755, 1412475.991463 598605.063978, 1412476.101543 598603.063594, 1412479.691689 598544.403742, 1412480.901546 598524.473626, 1412496.281517 598525.383963))",POINT (1412485.948977 598564.784833),POINT (1412485.275828 598574.768676),"POLYGON ((1412479.319429 598656.233237, 1412544.426377 598543.711748, 1412434.972907 598534.031003, 1412479.319429 598656.233237))"
Run 18_Camera 4 360_14_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_14_3.jpg,39.31012666666666,-76.64171083333333,177.140098,POINT (1413713.0968378142 598736.8277892848),15973,0295 002,1515 W NORTH AVE,"POLYGON ((1413648.531604977 598597.7137329422, 1413693.7319992846 598549.5739482142, 1413695.561887704 598547.5735638556, 1413743.771818738 598494.7638262532, 1413800.4722449586 598548.1536624834, 1413802.481845337 598550.0337268998, 1413955.2918569387 598691.1537592929, 1413720.051873585 598677.1141988127, 1413724.5216362688 598602.2439116642, 1413648.531604977 598597.7137329422))",POINT (1413789.0884252535 598611.8243322606),POINT (1413749.6063178126 598573.873729921),60.11726382355703,146.28939001009797,167.37156145753204,9.768536542467956,69.885800366025,POINT (1413713.096838 598736.827789),"POLYGON ((1413648.531605 598597.713733, 1413693.731999 598549.573948, 1413695.561888 598547.573564, 1413743.771819 598494.763826, 1413800.472245 598548.153662, 1413802.481845 598550.033727, 1413955.291857 598691.153759, 1413720.051874 598677.114199, 1413724.521636 598602.243912, 1413648.531605 598597.713733))",POINT (1413789.088425 598611.824332),POINT (1413749.606318 598573.87373),"POLYGON ((1413713.096838 598736.827789, 1413773.847294 598621.895714, 1413664.103401 598616.413325, 1413713.096838 598736.827789))"
Run 18_Camera 4 360_152_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_152_3.jpg,39.30989638888889,-76.64660444444445,175.0348325,POINT (1412328.7560475874 598647.5557658644),148,0003 015,1801 W NORTH AVE,"POLYGON ((1412321.0115938154 598514.2034122131, 1412335.3117567052 598514.9237967026, 1412333.8914677612 598541.783834142, 1412333.781387705 598543.783706533, 1412331.0816099243 598594.8137328667, 1412316.7814470388 598594.0938603706, 1412316.8817991123 598592.0939879573, 1412319.4617687976 598543.7238021771, 1412321.0115938154 598514.2034122131))",POINT (1412326.0485479883 598554.5126077347),POINT (1412325.3368150722 598567.9388472452),52.793278785480865,93.08254309398701,182.4591165695096,7.424284069509611,60.217562854990476,POINT (1412328.756048 598647.555766),"POLYGON ((1412321.011594 598514.203412, 1412335.311757 598514.923797, 1412333.891468 598541.783834, 1412333.781388 598543.783707, 1412331.08161 598594.813733, 1412316.781447 598594.09386, 1412316.881799 598592.093988, 1412319.461769 598543.723802, 1412321.011594 598514.203412))",POINT (1412326.048548 598554.512608),POINT (1412325.336815 598567.938847),"POLYGON ((1412328.756048 598647.555766, 1412393.687591 598534.932968, 1412284.219171 598525.422778, 1412328.756048 598647.555766))"
Run 18_Camera 4 360_158_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_158_3.jpg,39.309885277777774,-76.64681777777778,174.6833964,POINT (1412268.408041376 598643.2751318086),151,0003 018,1807 W NORTH AVE,"POLYGON ((1412273.391486307 598591.9137628892, 1412276.3912960659 598543.5435771181, 1412278.3415052195 598512.0637627498, 1412292.4716840626 598512.7739072291, 1412290.6914589694 598543.6039934622, 1412290.5716508958 598545.6038658619, 1412287.9814412873 598590.6440029792, 1412287.8616332102 598592.6438753813, 1412273.391486307 598591.9137628892))",POINT (1412283.0071817338 598552.5088211503),POINT (1412282.0717119356 598568.1239344205),51.6025671905202,91.9328997133805,169.6952889641297,4.98810743587029,56.59067462639049,POINT (1412268.408041 598643.275132),"POLYGON ((1412273.391486 598591.913763, 1412276.391296 598543.543577, 1412278.341505 598512.063763, 1412292.471684 598512.773907, 1412290.691459 598543.603993, 1412290.571651 598545.603866, 1412287.981441 598590.644003, 1412287.861633 598592.643875, 1412273.391486 598591.913763))",POINT (1412283.007182 598552.508821),POINT (1412282.071712 598568.123934),"POLYGON ((1412268.408041 598643.275132, 1412334.029156 598531.052722, 1412224.621127 598520.871267, 1412268.408041 598643.275132))"
Run 18_Camera 4 360_168_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 18_Camera 4 360_168_1.jpg,39.309866388888885,-76.64717333333334,174.9705838,POINT (1412167.8285091699 598636.0061542575),159,0003 026,1823 W NORTH AVE,"POLYGON ((1412178.5716291051 598507.0538393594, 1412176.5917238472 598543.1140066476, 1412174.3015463774 598584.9336631079, 1412174.1914663052 598586.9335355004, 1412159.911271424 598586.213663019, 1412160.0213514983 598584.2137906078, 1412162.2715929383 598543.0535902855, 1412164.2909222343 598506.3339668734, 1412178.5716291051 598507.0538393594))",POINT (1412169.2393644745 598546.6332205539),POINT (1412168.305583547 598563.6638986277),49.33073848013431,89.38406900268775,179.62215786822952,4.6515740682295075,53.982312548363815,POINT (1412167.828509 598636.006154),"POLYGON ((1412178.571629 598507.053839, 1412176.591724 598543.114007, 1412174.301546 598584.933663, 1412174.191466 598586.933536, 1412159.911271 598586.213663, 1412160.021351 598584.213791, 1412162.271593 598543.05359, 1412164.290922 598506.333967, 1412178.571629 598507.053839))",POINT (1412169.239364 598546.633221),POINT (1412168.305584 598563.663899),"POLYGON ((1412167.828509 598636.006154, 1412232.886302 598523.456238, 1412123.428615 598513.823302, 1412167.828509 598636.006154))"
